order_id,customer_id,order_date,payment_method,order_status
ORD017442,CUST08840,2024-04-05,Credit Card,Delivered
ORD017443,CUST05295,2024-12-16,Net Banking,Delivered
ORD017444,CUST07928,2025-12-18,Debit Card,Delivered
ORD017445,CUST10104,2024-01-25,COD,Delivered
ORD017446,CUST07076,2026-02-06,UPI,Delivered
ORD017447,CUST04937,2025-12-23,Debit Card,Delivered
ORD017448,CUST03610,2024-05-30,Net Banking,Delivered
ORD017449,CUST03668,2025-12-23,Debit Card,Delivered
ORD017450,CUST06886,2024-03-21,Debit Card,Returned
ORD017451,CUST03195,2026-04-06,Net Banking,Delivered
ORD017452,CUST02886,2025-05-06,UPI,Cancelled
ORD017453,CUST11938,2026-06-30,COD,Delivered
ORD017454,CUST07319,2026-05-13,Net Banking,Delivered
ORD017455,CUST04733,2025-04-23,COD,Delivered
ORD017456,CUST03669,2024-11-02,COD,Delivered
ORD017457,CUST07351,2025-01-07,Credit Card,Delivered
ORD017458,CUST08777,2025-09-12,Debit Card,Cancelled
ORD017459,CUST00417,2024-05-17,UPI,Delivered
ORD017460,CUST10713,2025-03-31,COD,Delivered
ORD017461,CUST05812,2025-03-14,COD,Cancelled
ORD017462,CUST06511,2025-01-12,Debit Card,Delivered
ORD017463,CUST00337,2026-08-15,Credit Card,Delivered
ORD017464,CUST08448,2026-03-23,Credit Card,Delivered
ORD017465,CUST08552,2026-08-19,UPI,Cancelled
ORD017466,CUST10863,2024-10-07,Credit Card,Pending
ORD017467,CUST10259,2024-07-04,UPI,Delivered
ORD017468,CUST07878,2025-08-25,UPI,Cancelled
ORD017469,CUST00646,2024-03-04,COD,Returned
ORD017470,CUST08904,2025-11-14,UPI,Delivered
ORD017471,CUST06585,2025-10-25,Net Banking,Delivered
ORD017472,CUST07256,2026-01-23,UPI,Delivered
ORD017473,CUST09788,2026-03-29,UPI,Delivered
ORD017474,CUST03959,2024-11-14,Net Banking,Delivered
ORD017475,CUST02173,2025-10-25,Debit Card,Delivered
ORD017476,CUST11444,2026-03-26,Credit Card,Delivered
ORD017477,CUST09129,2025-06-15,Credit Card,Delivered
ORD017478,CUST04564,2025-06-27,Credit Card,Pending
ORD017479,CUST08024,2025-11-04,Debit Card,Returned
ORD017480,CUST00678,2024-02-21,Net Banking,Delivered
ORD017481,CUST10565,2024-09-11,Credit Card,Delivered
ORD017482,CUST02704,2024-02-07,Credit Card,Delivered
ORD017483,CUST08743,2026-02-20,UPI,Delivered
ORD017484,CUST07009,2024-05-31,Debit Card,Delivered
ORD017485,CUST04659,2025-04-27,Credit Card,Cancelled
ORD017486,CUST11141,2026-06-03,Debit Card,Delivered
ORD017487,CUST08308,2024-07-18,Credit Card,Delivered
ORD017488,CUST08275,2024-09-20,Credit Card,Cancelled
ORD017489,CUST10686,2024-05-13,Credit Card,Delivered
ORD017490,CUST09331,2026-01-15,Net Banking,Delivered
ORD017491,CUST00809,2026-08-28,UPI,Delivered
ORD017492,CUST04155,2026-05-30,Net Banking,Delivered
ORD017493,CUST01781,2024-06-19,Debit Card,Returned
ORD017494,CUST09449,2025-05-13,UPI,Delivered
ORD017495,CUST08016,2026-04-02,COD,Delivered
ORD017496,CUST09790,2025-04-05,Net Banking,Delivered
ORD017497,CUST01986,2025-02-14,UPI,Delivered
ORD017498,CUST07944,2026-03-02,Credit Card,Delivered
ORD017499,CUST04910,2026-05-09,Credit Card,Delivered
ORD017500,CUST06796,2025-08-01,Net Banking,Pending
ORD017501,CUST11329,2024-01-06,UPI,Delivered
ORD017502,CUST07122,2025-07-31,Net Banking,Delivered
ORD017503,CUST04631,2024-05-23,COD,Delivered
ORD017504,CUST02343,2025-03-16,Debit Card,Delivered
ORD017505,CUST01084,2024-03-02,Net Banking,Delivered
ORD017506,CUST01977,2026-01-14,Debit Card,Delivered
ORD017507,CUST00556,2025-12-25,UPI,Delivered
ORD017508,CUST04844,2025-03-24,COD,Returned
ORD017509,CUST09286,2024-05-25,Net Banking,Delivered
ORD017510,CUST02972,2024-09-07,UPI,Delivered
ORD017511,CUST01943,2024-04-22,Net Banking,Cancelled
ORD017512,CUST06690,2025-08-14,Credit Card,Delivered
ORD017513,CUST05657,2025-02-25,UPI,Returned
ORD017514,CUST07051,2025-10-19,COD,Delivered
ORD017515,CUST11824,2026-02-20,UPI,Delivered
ORD017516,CUST00138,2025-05-11,COD,Delivered
ORD017517,CUST11977,2025-10-27,Credit Card,Delivered
ORD017518,CUST06554,2025-08-04,Credit Card,Delivered
ORD017519,CUST00906,2026-02-17,Debit Card,Delivered
ORD017520,CUST03260,2024-01-02,Debit Card,Cancelled
ORD017521,CUST02377,2024-10-07,Credit Card,Pending
ORD017522,CUST04141,2026-01-31,Credit Card,Delivered
ORD017523,CUST07018,2025-03-26,Debit Card,Delivered
ORD017524,CUST02084,2024-09-06,Debit Card,Delivered
ORD017525,CUST03727,2025-03-20,Debit Card,Delivered
ORD017526,CUST06552,2025-11-10,UPI,Delivered
ORD017527,CUST06056,2026-07-14,Credit Card,Delivered
ORD017528,CUST06786,2024-01-09,Net Banking,Delivered
ORD017529,CUST07556,2025-02-17,COD,Delivered
ORD017530,CUST04838,2025-05-04,COD,Pending
ORD017531,CUST10919,2025-02-08,COD,Delivered
ORD017532,CUST03885,2026-05-03,COD,Pending
ORD017533,CUST06298,2024-10-27,Debit Card,Delivered
ORD017534,CUST09660,2024-05-19,Debit Card,Pending
ORD017535,CUST00197,2025-07-07,Credit Card,Delivered
ORD017536,CUST00068,2024-05-03,Debit Card,Returned
ORD017537,CUST11334,2025-11-23,COD,Delivered
ORD017538,CUST01765,2025-10-31,UPI,Delivered
ORD017539,CUST02847,2024-10-28,UPI,Delivered
ORD017540,CUST06527,2025-08-04,Net Banking,Delivered
ORD017541,CUST09925,2024-12-12,Credit Card,Delivered
ORD017542,CUST11524,2026-01-07,UPI,Cancelled
ORD017543,CUST07899,2024-02-29,UPI,Delivered
ORD017544,CUST03273,2025-09-24,UPI,Delivered
ORD017545,CUST00514,2025-07-20,COD,Cancelled
ORD017546,CUST07123,2024-11-05,COD,Pending
ORD017547,CUST01255,2026-07-14,Net Banking,Delivered
ORD017548,CUST05137,2026-04-26,Debit Card,Pending
ORD017549,CUST05616,2024-09-11,Debit Card,Returned
ORD017550,CUST04008,2024-02-28,Debit Card,Delivered
ORD017551,CUST02355,2025-07-01,UPI,Delivered
ORD017552,CUST04466,2024-02-27,Debit Card,Cancelled
ORD017553,CUST01496,2026-04-04,Debit Card,Delivered
ORD017554,CUST05581,2024-04-16,COD,Pending
ORD017555,CUST06172,2025-08-27,COD,Delivered
ORD017556,CUST04986,2025-01-25,Debit Card,Delivered
ORD017557,CUST03630,2026-03-30,COD,Delivered
ORD017558,CUST06783,2024-11-02,COD,Delivered
ORD017559,CUST11726,2025-08-27,UPI,Returned
ORD017560,CUST08407,2025-06-09,Net Banking,Delivered
ORD017561,CUST07014,2025-12-14,COD,Delivered
ORD017562,CUST03633,2025-02-11,Net Banking,Delivered
ORD017563,CUST11665,2026-07-22,Credit Card,Delivered
ORD017564,CUST03774,2024-09-14,Debit Card,Delivered
ORD017565,CUST05387,2025-12-11,Net Banking,Delivered
ORD017566,CUST05613,2024-04-29,Net Banking,Cancelled
ORD017567,CUST05996,2025-01-07,Credit Card,Delivered
ORD017568,CUST01755,2024-10-17,Debit Card,Delivered
ORD017569,CUST06141,2026-01-01,Debit Card,Delivered
ORD017570,CUST08996,2025-11-10,Debit Card,Delivered
ORD017571,CUST09825,2025-11-20,COD,Delivered
ORD017572,CUST07190,2024-06-02,UPI,Delivered
ORD017573,CUST06350,2024-12-17,UPI,Delivered
ORD017574,CUST05197,2024-05-22,COD,Returned
ORD017575,CUST11478,2024-12-28,Debit Card,Delivered
ORD017576,CUST09671,2025-12-27,Credit Card,Delivered
ORD017577,CUST01574,2024-05-17,COD,Pending
ORD017578,CUST01601,2026-01-26,COD,Delivered
ORD017579,CUST09697,2025-05-22,Net Banking,Returned
ORD017580,CUST09046,2024-10-09,COD,Delivered
ORD017581,CUST10623,2024-08-28,Debit Card,Delivered
ORD017582,CUST06295,2025-02-13,COD,Delivered
ORD017583,CUST04460,2024-05-25,UPI,Pending
ORD017584,CUST02383,2025-03-24,UPI,Delivered
ORD017585,CUST02335,2026-08-19,COD,Delivered
ORD017586,CUST02972,2026-03-10,Credit Card,Delivered
ORD017587,CUST06570,2026-01-10,Net Banking,Delivered
ORD017588,CUST00801,2024-12-16,COD,Delivered
ORD017589,CUST04503,2025-09-09,Debit Card,Cancelled
ORD017590,CUST02396,2026-08-29,Credit Card,Cancelled
ORD017591,CUST06288,2025-08-11,Debit Card,Cancelled
ORD017592,CUST00421,2026-01-21,Debit Card,Delivered
ORD017593,CUST05509,2025-07-24,Net Banking,Delivered
ORD017594,CUST06379,2024-11-14,Net Banking,Delivered
ORD017595,CUST00651,2026-05-10,UPI,Delivered
ORD017596,CUST04876,2024-07-05,Debit Card,Cancelled
ORD017597,CUST06421,2025-01-21,COD,Delivered
ORD017598,CUST06546,2026-02-03,Debit Card,Delivered
ORD017599,CUST03361,2026-04-15,UPI,Delivered
ORD017600,CUST02709,2026-06-30,Debit Card,Delivered
ORD017601,CUST09626,2024-11-14,Net Banking,Returned
ORD017602,CUST02536,2026-02-16,UPI,Delivered
ORD017603,CUST03107,2024-01-14,Credit Card,Delivered
ORD017604,CUST05183,2026-01-26,Debit Card,Delivered
ORD017605,CUST05234,2024-06-27,Debit Card,Delivered
ORD017606,CUST02421,2025-09-04,Net Banking,Delivered
ORD017607,CUST09079,2024-03-23,Credit Card,Delivered
ORD017608,CUST09364,2026-07-27,Debit Card,Delivered
ORD017609,CUST06463,2024-04-22,Debit Card,Delivered
ORD017610,CUST11970,2024-04-03,Credit Card,Delivered
ORD017611,CUST04713,2024-08-18,Net Banking,Delivered
ORD017612,CUST11007,2025-03-27,COD,Delivered
ORD017613,CUST00243,2025-05-09,Credit Card,Delivered
ORD017614,CUST00908,2026-04-09,Net Banking,Delivered
ORD017615,CUST00544,2025-01-10,Debit Card,Delivered
ORD017616,CUST06763,2024-04-09,Credit Card,Delivered
ORD017617,CUST00304,2026-01-21,Net Banking,Delivered
ORD017618,CUST10209,2024-11-13,Debit Card,Delivered
ORD017619,CUST07422,2025-11-02,UPI,Pending
ORD017620,CUST07544,2025-08-25,Net Banking,Delivered
ORD017621,CUST09403,2026-03-01,Net Banking,Delivered
ORD017622,CUST05396,2025-04-11,Net Banking,Delivered
ORD017623,CUST09061,2025-06-29,Debit Card,Delivered
ORD017624,CUST06949,2025-12-15,COD,Pending
ORD017625,CUST01576,2026-07-03,COD,Delivered
ORD017626,CUST00119,2024-10-05,UPI,Returned
ORD017627,CUST05053,2025-05-08,Credit Card,Delivered
ORD017628,CUST09784,2026-03-22,UPI,Delivered
ORD017629,CUST11428,2025-03-10,Credit Card,Delivered
ORD017630,CUST00204,2024-04-15,Credit Card,Delivered
ORD017631,CUST02566,2025-11-10,UPI,Delivered
ORD017632,CUST00558,2024-07-02,UPI,Delivered
ORD017633,CUST03703,2025-05-11,Net Banking,Delivered
ORD017634,CUST10646,2026-06-05,Debit Card,Cancelled
ORD017635,CUST08547,2024-07-18,COD,Delivered
ORD017636,CUST03155,2025-01-27,Credit Card,Delivered
ORD017637,CUST01175,2025-01-10,Credit Card,Delivered
ORD017638,CUST02162,2024-01-14,Net Banking,Returned
ORD017639,CUST09792,2026-01-20,COD,Delivered
ORD017640,CUST08800,2026-01-21,Debit Card,Delivered
ORD017641,CUST05292,2026-04-05,Net Banking,Returned
ORD017642,CUST08203,2026-01-27,Debit Card,Delivered
ORD017643,CUST09796,2024-03-03,Credit Card,Delivered
ORD017644,CUST08509,2024-08-19,COD,Cancelled
ORD017645,CUST02636,2026-03-12,Credit Card,Cancelled
ORD017646,CUST03640,2025-03-24,Net Banking,Delivered
ORD017647,CUST04787,2025-11-02,Debit Card,Delivered
ORD017648,CUST04159,2025-10-09,Debit Card,Delivered
ORD017649,CUST04106,2025-06-18,Credit Card,Delivered
ORD017650,CUST03032,2025-02-19,Net Banking,Delivered
ORD017651,CUST11159,2026-03-16,COD,Delivered
ORD017652,CUST03972,2025-01-14,UPI,Delivered
ORD017653,CUST10412,2024-08-22,Net Banking,Delivered
ORD017654,CUST04333,2026-01-08,COD,Delivered
ORD017655,CUST01141,2026-05-27,COD,Delivered
ORD017656,CUST03907,2025-06-17,Debit Card,Delivered
ORD017657,CUST08432,2026-05-18,UPI,Delivered
ORD017658,CUST02434,2026-07-11,UPI,Delivered
ORD017659,CUST01641,2024-07-31,UPI,Delivered
ORD017660,CUST00170,2026-08-14,Credit Card,Delivered
ORD017661,CUST01809,2025-11-22,Debit Card,Delivered
ORD017662,CUST08613,2024-06-05,Net Banking,Pending
ORD017663,CUST10156,2025-10-14,Credit Card,Delivered
ORD017664,CUST01047,2025-01-07,Credit Card,Delivered
ORD017665,CUST10536,2024-08-16,UPI,Delivered
ORD017666,CUST03285,2025-02-24,UPI,Delivered
ORD017667,CUST11948,2025-11-12,COD,Delivered
ORD017668,CUST03231,2025-03-04,COD,Delivered
ORD017669,CUST10461,2024-05-05,Debit Card,Delivered
ORD017670,CUST02282,2024-02-11,Debit Card,Delivered
ORD017671,CUST08666,2024-04-13,Net Banking,Delivered
ORD017672,CUST04577,2026-07-18,Credit Card,Delivered
ORD017673,CUST11951,2024-06-10,UPI,Delivered
ORD017674,CUST04874,2025-01-08,UPI,Delivered
ORD017675,CUST10433,2024-08-30,Debit Card,Cancelled
ORD017676,CUST06964,2024-03-14,COD,Delivered
ORD017677,CUST04415,2025-10-28,Net Banking,Pending
ORD017678,CUST02486,2024-03-20,Credit Card,Delivered
ORD017679,CUST00638,2024-12-27,Debit Card,Delivered
ORD017680,CUST06706,2025-11-12,COD,Delivered
ORD017681,CUST05697,2026-03-04,COD,Delivered
ORD017682,CUST07212,2024-11-03,Credit Card,Returned
ORD017683,CUST10489,2025-10-28,Credit Card,Delivered
ORD017684,CUST06908,2026-08-04,Debit Card,Cancelled
ORD017685,CUST06356,2025-12-08,Credit Card,Delivered
ORD017686,CUST02978,2024-11-12,UPI,Cancelled
ORD017687,CUST09744,2025-02-21,COD,Delivered
ORD017688,CUST11511,2024-04-14,COD,Cancelled
ORD017689,CUST00702,2025-04-03,UPI,Returned
ORD017690,CUST03072,2024-01-03,Net Banking,Delivered
ORD017691,CUST08919,2025-05-01,Net Banking,Pending
ORD017692,CUST02625,2025-10-26,Credit Card,Delivered
ORD017693,CUST08142,2025-10-26,Debit Card,Delivered
ORD017694,CUST02673,2026-05-19,Net Banking,Pending
ORD017695,CUST03110,2025-12-05,Debit Card,Delivered
ORD017696,CUST00890,2024-09-12,Debit Card,Delivered
ORD017697,CUST08968,2025-04-04,Net Banking,Delivered
ORD017698,CUST03872,2026-06-08,Debit Card,Delivered
ORD017699,CUST01576,2024-08-20,Credit Card,Delivered
ORD017700,CUST09922,2024-10-19,UPI,Delivered
ORD017701,CUST11533,2025-01-12,UPI,Returned
ORD017702,CUST02171,2024-09-25,Credit Card,Delivered
ORD017703,CUST07195,2025-08-16,Credit Card,Delivered
ORD017704,CUST01710,2025-10-16,COD,Delivered
ORD017705,CUST10823,2025-05-09,UPI,Delivered
ORD017706,CUST08195,2024-05-13,Credit Card,Pending
ORD017707,CUST07485,2024-10-21,Net Banking,Delivered
ORD017708,CUST04033,2025-10-14,Debit Card,Delivered
ORD017709,CUST04241,2025-08-10,Credit Card,Returned
ORD017710,CUST07578,2026-06-08,Net Banking,Delivered
ORD017711,CUST01309,2024-03-14,COD,Delivered
ORD017712,CUST10312,2024-05-02,UPI,Delivered
ORD017713,CUST10150,2024-06-02,Net Banking,Returned
ORD017714,CUST07347,2025-02-14,Debit Card,Delivered
ORD017715,CUST05163,2025-06-17,Net Banking,Delivered
ORD017716,CUST09416,2025-08-31,COD,Delivered
ORD017717,CUST11016,2025-09-10,Debit Card,Delivered
ORD017718,CUST05244,2024-03-20,UPI,Delivered
ORD017719,CUST10551,2025-12-05,Debit Card,Delivered
ORD017720,CUST10413,2025-07-08,Net Banking,Delivered
ORD017721,CUST10715,2024-08-20,Credit Card,Delivered
ORD017722,CUST06979,2024-08-25,Credit Card,Delivered
ORD017723,CUST06969,2025-11-13,Debit Card,Returned
ORD017724,CUST09270,2024-03-05,Debit Card,Delivered
ORD017725,CUST08111,2026-02-17,COD,Delivered
ORD017726,CUST09318,2025-09-29,Net Banking,Delivered
ORD017727,CUST04632,2026-01-14,Debit Card,Delivered
ORD017728,CUST10017,2026-05-03,Credit Card,Pending
ORD017729,CUST06755,2024-04-02,UPI,Returned
ORD017730,CUST04904,2024-02-03,Net Banking,Delivered
ORD017731,CUST04253,2025-08-01,COD,Delivered
ORD017732,CUST07176,2024-08-10,Net Banking,Delivered
ORD017733,CUST06603,2026-01-30,Credit Card,Delivered
ORD017734,CUST01296,2026-08-30,Net Banking,Delivered
ORD017735,CUST01915,2026-04-05,COD,Delivered
ORD017736,CUST04513,2026-02-17,COD,Delivered
ORD017737,CUST06464,2025-07-15,UPI,Delivered
ORD017738,CUST01279,2025-09-13,Net Banking,Delivered
ORD017739,CUST01181,2026-05-18,UPI,Delivered
ORD017740,CUST05425,2024-07-18,Debit Card,Delivered
ORD017741,CUST11373,2026-02-16,UPI,Delivered
ORD017742,CUST10946,2026-05-19,Debit Card,Delivered
ORD017743,CUST02053,2025-04-07,Debit Card,Returned
ORD017744,CUST06872,2025-06-03,Debit Card,Delivered
ORD017745,CUST09653,2025-03-23,Credit Card,Delivered
ORD017746,CUST01580,2025-10-31,COD,Delivered
ORD017747,CUST02560,2024-06-12,Debit Card,Delivered
ORD017748,CUST04678,2024-01-30,Net Banking,Delivered
ORD017749,CUST10831,2026-08-09,Credit Card,Delivered
ORD017750,CUST06555,2024-04-04,Debit Card,Delivered
ORD017751,CUST03683,2024-12-26,Debit Card,Delivered
ORD017752,CUST08758,2026-08-22,COD,Delivered
ORD017753,CUST09417,2025-02-06,Credit Card,Delivered
ORD017754,CUST06526,2025-07-14,Credit Card,Delivered
ORD017755,CUST06935,2024-08-13,UPI,Returned
ORD017756,CUST11450,2025-08-11,Net Banking,Delivered
ORD017757,CUST11921,2024-04-22,COD,Delivered
ORD017758,CUST09815,2024-09-06,UPI,Delivered
ORD017759,CUST01326,2026-08-15,UPI,Delivered
ORD017760,CUST06759,2025-03-20,Net Banking,Delivered
ORD017761,CUST07471,2026-07-09,COD,Delivered
ORD017762,CUST01501,2025-04-06,Net Banking,Delivered
ORD017763,CUST06459,2026-06-25,COD,Delivered
ORD017764,CUST11879,2025-06-25,Debit Card,Delivered
ORD017765,CUST11693,2024-03-11,Credit Card,Delivered
ORD017766,CUST11326,2024-09-06,Debit Card,Delivered
ORD017767,CUST10365,2024-07-12,Debit Card,Delivered
ORD017768,CUST01538,2024-10-17,Debit Card,Delivered
ORD017769,CUST06186,2026-07-27,Net Banking,Delivered
ORD017770,CUST03083,2026-08-20,COD,Delivered
ORD017771,CUST11854,2025-04-25,Debit Card,Delivered
ORD017772,CUST00213,2025-03-10,Credit Card,Delivered
ORD017773,CUST10349,2025-07-11,Debit Card,Delivered
ORD017774,CUST00177,2024-07-08,UPI,Cancelled
ORD017775,CUST02085,2026-02-02,UPI,Delivered
ORD017776,CUST03033,2025-03-21,Net Banking,Delivered
ORD017777,CUST05809,2024-02-01,Credit Card,Delivered
ORD017778,CUST07427,2025-02-04,Net Banking,Delivered
ORD017779,CUST09154,2025-05-13,Net Banking,Delivered
ORD017780,CUST00987,2026-08-04,Net Banking,Delivered
ORD017781,CUST04257,2025-10-29,Debit Card,Delivered
ORD017782,CUST04095,2025-08-19,COD,Delivered
ORD017783,CUST02962,2026-02-06,COD,Delivered
ORD017784,CUST10160,2026-03-29,Credit Card,Cancelled
ORD017785,CUST01223,2024-01-19,Debit Card,Cancelled
ORD017786,CUST06692,2024-12-18,COD,Delivered
ORD017787,CUST03990,2024-07-03,UPI,Delivered
ORD017788,CUST07455,2025-05-26,Net Banking,Pending
ORD017789,CUST10678,2026-04-22,COD,Delivered
ORD017790,CUST05952,2024-08-12,Net Banking,Delivered
ORD017791,CUST01397,2025-10-08,Debit Card,Delivered
ORD017792,CUST01845,2025-01-26,COD,Delivered
ORD017793,CUST07094,2025-10-31,Net Banking,Delivered
ORD017794,CUST06369,2024-09-19,COD,Delivered
ORD017795,CUST06087,2026-01-20,COD,Delivered
ORD017796,CUST02880,2025-07-23,Credit Card,Delivered
ORD017797,CUST06574,2026-01-21,Credit Card,Delivered
ORD017798,CUST10214,2025-08-20,Debit Card,Delivered
ORD017799,CUST02218,2024-01-27,Net Banking,Delivered
ORD017800,CUST11851,2025-07-05,Credit Card,Delivered
ORD017801,CUST02334,2024-08-21,Credit Card,Delivered
ORD017802,CUST03095,2024-12-21,Debit Card,Delivered
ORD017803,CUST04876,2024-04-18,UPI,Delivered
ORD017804,CUST10743,2025-02-23,UPI,Delivered
ORD017805,CUST08796,2024-01-19,COD,Delivered
ORD017806,CUST09055,2024-05-04,Debit Card,Delivered
ORD017807,CUST11934,2024-03-31,Net Banking,Returned
ORD017808,CUST08315,2025-03-15,Credit Card,Delivered
ORD017809,CUST06759,2025-08-04,UPI,Delivered
ORD017810,CUST01296,2024-12-01,Credit Card,Delivered
ORD017811,CUST09374,2025-06-19,COD,Delivered
ORD017812,CUST02628,2026-02-04,Credit Card,Delivered
ORD017813,CUST07457,2024-05-31,Debit Card,Delivered
ORD017814,CUST00865,2024-06-06,Net Banking,Delivered
ORD017815,CUST01743,2025-11-09,Credit Card,Cancelled
ORD017816,CUST05658,2025-11-15,Net Banking,Delivered
ORD017817,CUST07805,2025-09-02,Debit Card,Delivered
ORD017818,CUST04622,2026-01-26,COD,Delivered
ORD017819,CUST05817,2024-08-29,Debit Card,Delivered
ORD017820,CUST05775,2024-06-25,UPI,Delivered
ORD017821,CUST09922,2024-06-11,COD,Delivered
ORD017822,CUST02064,2024-05-27,Credit Card,Delivered
ORD017823,CUST02341,2024-10-18,Net Banking,Returned
ORD017824,CUST04257,2026-08-28,COD,Delivered
ORD017825,CUST03330,2025-01-04,COD,Cancelled
ORD017826,CUST07713,2025-10-20,UPI,Cancelled
ORD017827,CUST11327,2025-11-10,Credit Card,Delivered
ORD017828,CUST06019,2024-04-18,COD,Delivered
ORD017829,CUST08532,2024-12-10,UPI,Delivered
ORD017830,CUST10529,2025-01-04,Net Banking,Returned
ORD017831,CUST09201,2024-01-22,Net Banking,Delivered
ORD017832,CUST00802,2024-07-11,Credit Card,Delivered
ORD017833,CUST03150,2026-02-05,Credit Card,Delivered
ORD017834,CUST07604,2026-01-08,Credit Card,Delivered
ORD017835,CUST00962,2024-05-30,Net Banking,Delivered
ORD017836,CUST08434,2025-10-25,Debit Card,Delivered
ORD017837,CUST11208,2024-10-21,Credit Card,Delivered
ORD017838,CUST01947,2024-03-27,Debit Card,Delivered
ORD017839,CUST01480,2024-02-07,Debit Card,Returned
ORD017840,CUST02420,2025-09-30,Credit Card,Delivered
ORD017841,CUST08798,2024-06-23,Debit Card,Delivered
ORD017842,CUST05297,2025-01-25,Debit Card,Delivered
ORD017843,CUST09519,2024-04-12,Debit Card,Delivered
ORD017844,CUST01941,2025-03-03,UPI,Delivered
ORD017845,CUST03271,2025-12-13,COD,Delivered
ORD017846,CUST09428,2024-08-08,Credit Card,Delivered
ORD017847,CUST11581,2024-06-17,UPI,Cancelled
ORD017848,CUST07537,2025-09-10,Credit Card,Delivered
ORD017849,CUST10126,2025-03-01,COD,Delivered
ORD017850,CUST07060,2025-08-08,Debit Card,Delivered
ORD017851,CUST09733,2025-04-07,UPI,Delivered
ORD017852,CUST04255,2025-07-13,Credit Card,Delivered
ORD017853,CUST04664,2025-01-12,Debit Card,Delivered
ORD017854,CUST00194,2025-08-06,Net Banking,Delivered
ORD017855,CUST10778,2025-05-03,UPI,Returned
ORD017856,CUST05188,2025-02-09,UPI,Delivered
ORD017857,CUST01506,2024-07-09,Net Banking,Returned
ORD017858,CUST05396,2025-03-16,Debit Card,Delivered
ORD017859,CUST10946,2026-04-29,COD,Delivered
ORD017860,CUST09837,2024-07-02,Net Banking,Pending
ORD017861,CUST11599,2025-02-21,Net Banking,Cancelled
ORD017862,CUST06963,2025-06-18,Credit Card,Delivered
ORD017863,CUST00752,2024-01-28,UPI,Delivered
ORD017864,CUST02980,2024-06-17,COD,Delivered
ORD017865,CUST00821,2024-01-10,COD,Delivered
ORD017866,CUST05814,2026-03-30,COD,Cancelled
ORD017867,CUST09206,2024-04-16,UPI,Delivered
